"","P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"702","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"none",NA,NA,NA,0.111658927935253,0.11903040439231,1000,2643,409134,33801
"703","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy","25%",NA,NA,0.115611072163104,0.124321254379489,999,2643,409134,32262
"704","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy","50%",NA,NA,0.115843750004838,0.124285485809673,996,2643,409134,33318
"705","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","25%",NA,30,0.115611072163104,0.124321254379489,999,2643,409134,32262
"706","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","25%",NA,50,0.115611072163104,0.124321254379489,999,2643,409134,32262
"707","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","50%",NA,30,0.115843750004838,0.124285485809673,996,2643,409134,33318
"708","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","50%",NA,50,0.115843750004838,0.124285485809673,996,2643,409134,33318
"709","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.114883792586605,0.122624682223474,960,2643,409134,46313
"710","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.115785779966534,0.12402426471249,977,2643,409134,40086
"711","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.114883792586605,0.122624682223474,960,2643,409134,46313
"712","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.114883792586605,0.122624682223474,960,2643,409134,46313
"713","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.115785779966534,0.12402426471249,977,2643,409134,40086
"714","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.115785779966534,0.12402426471249,977,2643,409134,40086
"715","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,2500,NA,NA,3,"none",NA,NA,NA,0.115620484973742,0.124259372467262,1000,2643,409134,31904
"716","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy","25%",NA,NA,0.108397002389187,0.115442142519585,999,2643,409134,33419
"717","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy","50%",NA,NA,0.10864529427479,0.115399711568396,996,2643,409134,34455
"718","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.108397002389187,0.115442142519585,999,2643,409134,33419
"719","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.108397002389187,0.115442142519585,999,2643,409134,33419
"720","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.10864529427479,0.115399711568396,996,2643,409134,34455
"721","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.10864529427479,0.115399711568396,996,2643,409134,34455
"722","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.107793762406989,0.114002431181639,960,2643,409134,47312
"723","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.108693508665046,0.115090536384094,977,2643,409134,41143
"724","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.107793762406989,0.114002431181639,960,2643,409134,47312
"725","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.107793762406989,0.114002431181639,960,2643,409134,47312
"726","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.108693508665046,0.115090536384094,977,2643,409134,41143
"727","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.108693508665046,0.115090536384094,977,2643,409134,41143
"728","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"none",NA,NA,NA,0.108386196801196,0.115384855166292,1000,2643,409134,33063
"729","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy","25%",NA,NA,0.112335309293087,0.120461822368323,999,2643,409134,31625
"730","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy","50%",NA,NA,0.11261748553495,0.120368467225683,996,2643,409134,32688
"731","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","25%",NA,30,0.112335309293087,0.120461822368323,999,2643,409134,31625
"732","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","25%",NA,50,0.112335309293087,0.120461822368323,999,2643,409134,31625
"733","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","50%",NA,30,0.11261748553495,0.120368467225683,996,2643,409134,32688
"734","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","50%",NA,50,0.11261748553495,0.120368467225683,996,2643,409134,32688
"735","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.11163939595577,0.118745526587278,960,2643,409134,45734
"736","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.112591575748445,0.1201244544446,977,2643,409134,39489
"737","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.11163939595577,0.118745526587278,960,2643,409134,45734
"738","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.11163939595577,0.118745526587278,960,2643,409134,45734
"739","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.112591575748445,0.1201244544446,977,2643,409134,39489
"740","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.112591575748445,0.1201244544446,977,2643,409134,39489
"741","accuracy","80%",NA,NA,NA,"bounds_rt+z",160,3000,NA,NA,3,"none",NA,NA,NA,0.112320113908255,0.120402474940481,1000,2643,409134,31265
"742","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy","25%",NA,NA,0.111657737668289,0.119114693007859,999,2643,409134,34268
"743","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy","50%",NA,NA,0.111919896534119,0.11906131586342,996,2643,409134,35293
"744","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.111657737668289,0.119114693007859,999,2643,409134,34268
"745","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.111657737668289,0.119114693007859,999,2643,409134,34268
"746","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.111919896534119,0.11906131586342,996,2643,409134,35293
"747","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.111919896534119,0.11906131586342,996,2643,409134,35293
"748","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.110977528589819,0.11780021524735,960,2643,409134,48091
"749","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.111917408191844,0.118811908802549,977,2643,409134,41951
"750","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.110977528589819,0.11780021524735,960,2643,409134,48091
"751","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.110977528589819,0.11780021524735,960,2643,409134,48091
"752","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.111917408191844,0.118811908802549,977,2643,409134,41951
"753","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.111917408191844,0.118811908802549,977,2643,409134,41951
"754","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"none",NA,NA,NA,0.11165496348401,0.119055093439349,1000,2643,409134,33913
"755","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy","25%",NA,NA,0.115593340629325,0.124333764351511,999,2643,409134,32377
"756","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy","50%",NA,NA,0.11583762335455,0.124277184607944,996,2643,409134,33432
"757","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","25%",NA,30,0.115593340629325,0.124333764351511,999,2643,409134,32377
"758","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","25%",NA,50,0.115593340629325,0.124333764351511,999,2643,409134,32377
"759","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","50%",NA,30,0.11583762335455,0.124277184607944,996,2643,409134,33432
"760","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","50%",NA,50,0.11583762335455,0.124277184607944,996,2643,409134,33432
"761","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.114890056368034,0.122583541123068,960,2643,409134,46425
"762","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.115788936279487,0.123980839796009,977,2643,409134,40199
"763","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.114890056368034,0.122583541123068,960,2643,409134,46425
"764","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.114890056368034,0.122583541123068,960,2643,409134,46425
"765","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.115788936279487,0.123980839796009,977,2643,409134,40199
"766","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.115788936279487,0.123980839796009,977,2643,409134,40199
"767","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,2500,NA,NA,3,"none",NA,NA,NA,0.115602342095499,0.124271845664629,1000,2643,409134,32019
"768","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy","25%",NA,NA,0.108391756328124,0.115451231299339,999,2643,409134,33533
"769","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy","50%",NA,NA,0.108651522580013,0.115389098796712,996,2643,409134,34568
"770","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.108391756328124,0.115451231299339,999,2643,409134,33533
"771","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.108391756328124,0.115451231299339,999,2643,409134,33533
"772","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.108651522580013,0.115389098796712,996,2643,409134,34568
"773","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.108651522580013,0.115389098796712,996,2643,409134,34568
"774","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.107799007921296,0.113994265284168,960,2643,409134,47424
"775","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.108695559274585,0.11508058335598,977,2643,409134,41256
"776","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.107799007921296,0.113994265284168,960,2643,409134,47424
"777","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.107799007921296,0.113994265284168,960,2643,409134,47424
"778","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.108695559274585,0.11508058335598,977,2643,409134,41256
"779","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.108695559274585,0.11508058335598,977,2643,409134,41256
"780","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"none",NA,NA,NA,0.108380541320424,0.115393978420858,1000,2643,409134,33177
"781","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.122776158123255,0.156476007442053,960,2679,409134,117899
"782","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.122776158123255,0.156476007442053,960,2679,409134,117899
"783","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.124250204938198,0.157195298433889,977,2679,409134,112569
"784","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.124250204938198,0.157195298433889,977,2679,409134,112569
"785","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"none",NA,NA,NA,0.123272770710401,0.157434970870058,1000,2679,409134,105692
"786","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy","25%",NA,NA,0.12943491633857,0.166602782955299,999,2679,409134,103524
"787","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy","50%",NA,NA,0.130095835669887,0.166405718662529,996,2679,409134,104408
"788","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","25%",NA,30,0.12943491633857,0.166602782955299,999,2679,409134,103524
"789","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","25%",NA,50,0.12943491633857,0.166602782955299,999,2679,409134,103524
"790","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","50%",NA,30,0.130095835669887,0.166405718662529,996,2679,409134,104408
"791","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","50%",NA,50,0.130095835669887,0.166405718662529,996,2679,409134,104408
"792","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy",NA,"10%",NA,0.128957804710321,0.165235663685809,960,2679,409134,115727
"793","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy",NA,"5%",NA,0.130422488204057,0.166244573295055,977,2679,409134,110292
"794","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"10%",30,0.128957804710321,0.165235663685809,960,2679,409134,115727
"795","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"10%",50,0.128957804710321,0.165235663685809,960,2679,409134,115727
"796","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"5%",30,0.130422488204057,0.166244573295055,977,2679,409134,110292
"797","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"5%",50,0.130422488204057,0.166244573295055,977,2679,409134,110292
"798","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"none",NA,NA,NA,0.12938164529798,0.166527898025094,1000,2679,409134,103210
"799","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy","25%",NA,NA,0.109386069286832,0.136951894622567,999,2679,409134,97812
"800","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy","50%",NA,NA,0.109749904895868,0.136961849825732,996,2679,409134,98749
"801","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy","25%",NA,NA,0.11231367235846,0.120484182708096,999,2643,409134,31740
"802","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy","50%",NA,NA,0.112607296667053,0.120367794312195,996,2643,409134,32802
"803","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","25%",NA,30,0.11231367235846,0.120484182708096,999,2643,409134,31740
"804","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","25%",NA,50,0.11231367235846,0.120484182708096,999,2643,409134,31740
"805","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","50%",NA,30,0.112607296667053,0.120367794312195,996,2643,409134,32802
"806","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","50%",NA,50,0.112607296667053,0.120367794312195,996,2643,409134,32802
"807","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.11164187394854,0.11870946911361,960,2643,409134,45846
"808","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.112590890302094,0.120086585656645,977,2643,409134,39602
"809","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.11164187394854,0.11870946911361,960,2643,409134,45846
"810","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.11164187394854,0.11870946911361,960,2643,409134,45846
"811","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.112590890302094,0.120086585656645,977,2643,409134,39602
"812","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.112590890302094,0.120086585656645,977,2643,409134,39602
"813","accuracy","80%",NA,NA,NA,"bounds_rt+z",200,3000,NA,NA,3,"none",NA,NA,NA,0.112298053869725,0.120424878039283,1000,2643,409134,31380
"814","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.130761910386686,0.786797847824016,999,2643,409134,25713
"815","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.130997823051793,0.787890137350411,996,2643,409134,26867
"816","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,30,0.130761910386686,0.786797847824016,999,2643,409134,25713
"817","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,50,0.130761910386686,0.786797847824016,999,2643,409134,25713
"818","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,30,0.130997823051793,0.787890137350411,996,2643,409134,26867
"819","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,50,0.130997823051793,0.787890137350411,996,2643,409134,26867
"820","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.131987877478061,0.799519343933949,960,2643,409134,40424
"821","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.131243400568617,0.7952481207384,977,2643,409134,33967
"822","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",30,0.131987877478061,0.799519343933949,960,2643,409134,40424
"823","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",50,0.131987877478061,0.799519343933949,960,2643,409134,40424
"824","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",30,0.131243400568617,0.7952481207384,977,2643,409134,33967
"825","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",50,0.131243400568617,0.7952481207384,977,2643,409134,33967
"826","accuracy","80%",NA,NA,NA,"none",NA,NA,NA,NA,NA,"none",NA,NA,NA,0.130615689019076,0.786417550354126,1000,2643,409134,25343
"827","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy","25%",NA,NA,0.134411821127409,0.173818903642249,999,2548,409134,114464
"828","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy","50%",NA,NA,0.135008502592427,0.173693039953306,996,2548,409134,115320
"829","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,30,0.134411821127409,0.173818903642249,999,2548,409134,114464
"830","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,50,0.134411821127409,0.173818903642249,999,2548,409134,114464
"831","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,30,0.135008502592427,0.173693039953306,996,2548,409134,115320
"832","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,50,0.135008502592427,0.173693039953306,996,2548,409134,115320
"833","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.133711759965609,0.172697232113009,960,2548,409134,126315
"834","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"5%",NA,0.135132954006707,0.173478868253208,977,2548,409134,121036
"835","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.133711759965609,0.172697232113009,960,2548,409134,126315
"836","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.133711759965609,0.172697232113009,960,2548,409134,126315
"837","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.135132954006707,0.173478868253208,977,2548,409134,121036
"838","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.135132954006707,0.173478868253208,977,2548,409134,121036
"839","accuracy","85%",NA,NA,NA,"bounds_percent",NA,NA,"10%","10%",NA,"none",NA,NA,NA,0.134325744638268,0.173753207656314,1000,2548,409134,114163
